pact1,pact2,pact3,pact4,pact5,pact6,pact7,pact8,pact9,pact10,pact11,pact12,pact13,pact14,pact15,pact16,pact17,pact18,pact19,pact20,pact21,pact22,pact23,pact24,pact25,pact26,pact27,pact28,pact29,pact30,pact31,pact32,pact33,pact34,pact35,pact36,pact37,pact38,pact39,pact40,pact41,pact42,pact43,pact44,pact45,pact46,pact47,pact48,pact49,pact50,pact51,pact52,pact53,pact54,pact55,pact56,pact57,pact58,pact59,pact60,pact61,pact62,pact63,pact64,pact65,pact66,pact67,pact68,pact69,pact70,pact71,pact72,pact73,pact74,pact75,pact76,pact77,pact78,pact79,pact80,pact81,pact82,pact83,pact84,pact85,pact86,pact87,pact88,pact89,pact90,pact91,pact92,pact93,pact94,pact95,pact96,pact97,pact98,pact99,pact100,pact101,pact102,pact103,pact104,pact105,pact106,pact107,pact108,pact109,pact110,pact111,pact112,pact113,pact114,pact115,pact116,pact117,pact118,pact119,pact120,pact121,pact122,pact123,pact124,pact125,pact126,pact127,pact128,pact129,pact130,pact131,pact132,pact133,pact134,pact135,pact136,pact137,pact138,pact139,pact140,pact141,pact142,pact143,pact144
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,30,30,30,45,45,45,45,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,28,28,28,28,28,28,28,28,45,45,45,45,45,2,2,2,2,2,2,14,14,14,14,14,14,5,5,4,4,4,4,4,20,20,20,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,45,45,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,45,45,4,4,4,4,4,4,4,45,45,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,45,45,45,4,4,4,4,20,20,20,29,29,29,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,5,4,4,15,15,15,15,15,15,55,55,55,55,55,19,19,19,19,19,19,19,19,55,55,55,55,55,5,16,16,16,16,4,4,4,4,6,6,6,6,6,6,16,16,16,16,16,16,55,30,30,30,30,30,30,55,55,55,55,55,15,15,15,15,15,15,15,15,15,5,4,4,4,2,2,20,20,20,20,20,20,20,20,20,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,6,6,6,6,6,6,25,25,25,25,25,25,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,4,4,4,4,4,4,6,6,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,15,15,15,15,5,5,5,15,15,15,6,6,6,6,6,6,7,7,7,7,7,7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,25,25,25,25,25,25,5,5,5,5,5,5,3,3,3,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,3,3,43,43,43,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,55,4,4,4,4,4,4,4,4,55,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,43,43,43,2,2,2,5,4,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,5,5,4,4,4,21,21,21,21,21,21,43,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,43,43,43,43,21,21,21,29,29,29,29,29,29,29,29,7,7,7,7,7,7,4,4,4,4,4,29,21,21,21,9,9,25,20,20,20,20,20,20,20,20,20,20,20,20,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,15,15,15,15,15,41,41,41,44,44,19,19,19,19,19,19,19,19,19,19,19,19,7,7,7,7,9,9,9,9,9,9,9,4,4,4,4,4,25,25,25,29,29,29,29,45,45,45,45,45,24,24,24,24,16,16,16,16,5,5,5,5,9,9,7,7,7,16,16,16,4,4,4,4,25,25,45,24,24,24,24,24,24,24,24,24,24,24,45,7,7,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,7,7,3,3,45,45,45,45,44,44,44,19,19,19,19,19,19,19,19,19,44,44,44,6,6,6,7,7,4,4,4,5,5,5,5,6,6,6,7,7,7,7,7,7,7,7,7,7,45,45,45,45,45,45,15,15,15,15,15,15,15,15,15,15,6,6,15,15,15,15,15,15,15,20,20,20,20,20,20,20,6,6,6,6,20,20,20,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,9,9,9,4,4,4,21,21,21,21,21,21,19,19,19,19,19,19,19,19,19,4,21,21,21,21,21,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,43,43,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,43,43,3,3,45,45,28,28,28,28,28,28,28,28,28,28,28,45,45,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,21,21,21,21,21,21,25,25,25,25,25,25,20,20,20,20,20,20,4,4,4,4,4,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,3,3,6,6,6,6,6,6,6,6,6,6,6,45,45,45,45,23,23,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,45,45,45,45,45,45,45,5,5,5,5,5,21,21,21,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,5,5,5,4,4,4,3,3,2,2,2,2,45,45,19,19,19,19,19,19,19,45,45,45,5,4,4,21,21,21,4,4,4,21,21,21,2,2,2,21,21,21,20,20,20,20,20,20,28,28,28,28,28,28,4,4,4,3,3,3,3,3,3,6,6,6,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,5,5,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,45,45,45,4,4,4,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,43,43,83,83,83,53,53,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,53,53,53,83,83,43,6,6,5,5,20,20,20,20,20,20,20,45,28,28,28,28,28,28,45,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,4,3,3,3,63,11,11,11,11,11,11,11,11,11,11,11,4,4,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,4,4,11,11,11,11,11,11,11,11,11,11,63,3,5,5,4,4,4,4,4,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,4,4,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,4,4,4,4,4,4,74,74,74,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,75,75,75,5,5,5,5,5,5,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,20,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,5,5,54,54,54,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,55,55,55,5,5,5,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,29,29,29,29,29,29,29,29,29,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,5,7,7,8,53,11,11,11,11,11,11,11,53,19,19,19,19,19,19,19,19,19,19,19,2,5,4,4,53,11,11,11,11,11,11,11,11,11,11,43,4,9,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,6,6,6,6,6,6,6,6,6,6,6,6,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,4,4,43,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,19,19,19,43,43,43,4,4,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,5,5,5,5,5,4,4,4,6,6,6,6,6,6,7,7,7,7,7,7,19,19,19,19,19,19,19,19,19,5,5,5,5,5,5,21,21,21,21,21,21,21,21,21,4,4,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23,23,23,23,23,23,20,20,20,20,20,20,20,20,20,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,20,20,20,21,21,21,21,21,21,43,43,43,43,43,43,4,4,4,4,4,4,6,6,6,2,2,2,2,2,2,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,4,4,4,7,7,7,20,20,20,44,44,44,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,45,45,45,45,45,45,15,15,15,15,15,15,7,7,7,7,7,7,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,6,6,6,6,4,4,4,20,20,20,20,20,20,15,15,15,15,15,15,15,15,15,15,15,15,5,5,5,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,20,20,20,25,25,25,5,5,5,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,15,7,7,7,6,6,6,6,6,6,23,23,23,23,23,23,15,15,15,15,15,15,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,5,5,5,4,4,4,4,4,4,7,7,7,15,15,15,15,15,15,4,4,4,4,4,4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,44,19,19,44,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,8,8,8,8,8,8,8,23,23,23,23,23,23,8,8,8,8,8,8,8,8,8,3,3,3,3,3,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,3,3,43,43,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,11,11,11,11,11,11,11,11,11,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,45,3,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,3,3,2,2,45,45,14,14,14,14,14,14,14,14,14,14,14,14,5,5,5,4,4,4,21,21,21,21,21,21,21,21,30,30,30,30,30,30,30,28,28,28,28,28,28,28,28,28,20,20,20,5,5,5,4,4,4,6,6,6,7,7,7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,43,43,43,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,43,43,3,4,4,4,23,23,23,23,23,23,23,23,20,20,20,3,3,3,3,3,3,20,20,20,20,20,20,20,20,20,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,21,21,21,21,21,21,21,21,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,7,7,7,7,7,7,7,4,4,4,5,5,5,2,2,2,2,2,2,2,2,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,4,4,4,4,4,4,25,25,25,25,25,25,25,25,25,25,25,25,20,20,20,20,20,20,20,20,20,20,20,20,4,4,4,4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,6,6,5,5,4,4,4,4,4,4,5,5,7,7,7,7,7,7,7,7,4,3,20,20,20,20,5,5,4,4,4,4,5,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,5,4,20,20,20,20,20,20,20,20,20,20,20,20,5,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,4,4,5,5,7,7,7,7,7,54,19,19,19,19,19,54,5,2,20,20,20,5,4,4,55,55,30,30,30,30,30,30,30,19,19,19,19,19,19,55,55,5,5,4,4,20,20,20,20,20,20,55,19,19,19,19,19,19,19,55,5,5,4,4,4,4,21,21,21,21,21,21,21,21,21,21,21,21,5,4,4,8,8,8,8,8,8,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,15,51,51,51,54,54,54,23,23,23,23,23,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,44,44,44,44,4,4,51,51,51,51,51,5,5,5,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,6,6,6,6,6,45,18,18,18,18,45,45,45,45,45,45,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,45,45,45,24,24,24,24,45,45,45,45,21,21,21,20,20,20,20,20,45,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,45,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,20,4,3,3,3,73,73,73,73,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,73,73,73,20,20,20,20,20,20,20,20,20,20,20,20,20,20,45,45,23,23,23,23,23,23,23,45,45,45,24,24,24,24,24,24,24,24,24,24,45,4,3,11,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,4,21,4,3,3,3,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,73,73,73,5,5,5,5,4,4,5,45,45,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,45,45,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,4,15,15,5,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,15,15,15,15,15,15,6,6,6,4,4,4,5,20,20,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,43,22,22,22,22,22,22,22,22,22,22,22,22,22,22,45,4,4,4,20,20,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,5,4,15,15,15,15,15,15,15,15,15,15,5,5,4,4,15,15,3,3,15,15,-1,-1,-1,15,41,44,19,19,19,19,44,41,6,6,6,6,5,5,4,4,5,5,72,72,72,72,28,28,28,28,28,28,28,28,28,72,72,72,5,5,5,5,5,5,52,52,52,15,15,15,15,15,15,15,15,15,4,4,4,4,4,4,5,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,43,43,43,3,3,4,4,4,4,15,15,15,15,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,15,15,5,4,4,15,15,5,15,15,51,51,51,51,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,5,4,4,20,20,20,20,20,20,20,20,20,20,20,20,9,9,9,9,9,51,51,51,5,5,5,5,5,5,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,5,5,5,4,4,6,6,6,20,20,20,5,5,5,5,5,4,4,7,7,7,5,5,5,4,4,4,5,5,20,20,20,20,21,21,21,20,20,20,20,20,20,5,4,4,4,23,20,20,20,20,23,23,5,5,5,5,4,4,4,5,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,3,3,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,45,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,45,45,11,11,45,45,16,16,16,4,4,99,22,22,22,22,22,22,22,22,22,24,24,24,24,24,28,28,28,28,99,20,20,20,20,20,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,5,4,4,6,6,6,54,28,28,28,28,45,19,19,19,19,19,19,19,19,19,14,14,14,5,5,4,4,5,5,5,14,14,14,14,14,14,14,14,23,23,23,23,23,23,45,19,19,45,20,20,20,20,5,5,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,21,20,20,20,20,20,20,20,20,20,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,15,15,51,51,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,55,75,75,55,18,18,18,18,18,18,18,18,75,75,75,55,2,51,51,5,5,5,5,5,4,4,4,5,5,2,2,2,2,2,2,3,3,3,3,25,45,45,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,45,45,4,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
