serial,Gora,Ten1,Tied,LLord,Furn,DMHSIZE,NumAdult,NumChild,NumDepCh,N1TO4,N5TO10,N11TO15,RESPSEX,RESPAGE,RESPMAR,RESPWith,RESPHldr,RELHRP,HHTypb,HHTYPA,HHTYPe,Parent,ParTod,Cars,CAR,Numcar,FullEd,HighEd,Highed4,Wrking,Qhealth1,SchemeET,JbAway,OwnBus,RelBus,Looked,StartJ,YInAct,DVILO3a,DVILO4a,Stat,SVise,EmpNo,Solo,SENo,FtPtWk,Parthrs,ES2000,NSSECB,nssecac,NSECAC5,NSECAC3,Everwk,sumgross,Nation1,Nation2,Nation3,Nation4,Nation5,Nation6,Ethnic,Paidjob,AGEX,AGEH,DeFact1,DeFacto,LEFTED,TENgrp,DiaryDay,TotUs1,dyear
2005020901314,5,1,-1,-1,-1,3,2,1,1,0,0,1,1,62,4,2,1,0,4,6,4,1,2,1,2,1,15,8,4,2,-1,2,2,2,2,2,-1,5,3,4,1,1,3,-1,-1,1,-1,6,10,5,4,3,1,-1,1,-1,-1,-1,-1,-1,1,1,4,10,4,5,2,1,1,-1,2005
2005020901315,5,2,-1,-1,-1,1,1,0,0,0,0,0,1,34,1,-1,1,0,1,1,1,2,-1,1,2,1,16,8,4,2,-1,2,1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,7.2,3,2,2,-1,-1,1,-1,-1,-1,-1,-1,1,1,2,5,2,3,2,2,5,48,2005
2005020901317,5,1,-1,-1,-1,2,2,0,0,0,0,0,1,73,2,-1,3,0,3,4,3,2,-1,1,2,1,16,1,1,2,-1,-1,2,2,2,2,-1,6,3,4,1,1,3,-1,-1,1,-1,6,3.1,1.2,1,1,1,-1,1,-1,-1,-1,-1,-1,1,0,5,11,1,1,2,1,1,-1,2005
2005020901321,5,1,-1,-1,-1,2,2,0,0,0,0,0,2,51,2,-1,3,1,3,3,3,2,-1,1,3,2,22,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,-1,-1,1,-1,6,4.1,2,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,2,3,9,1,1,3,1,1,60,2005
2005020901324,5,2,-1,-1,-1,4,3,1,1,0,0,1,2,69,3,2,5,7,2,6,2,2,-1,2,1,-1,14,8,4,2,-1,-1,2,2,2,2,-1,6,3,4,1,1,1,-1,-1,1,-1,5,5,2,1,1,1,-1,1,-1,-1,-1,-1,-1,1,2,5,11,4,6,1,2,2,-1,2005
2005020901325,5,1,-1,-1,-1,2,2,0,0,0,0,0,1,58,2,-1,3,0,3,3,3,2,-1,1,2,1,15,8,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,3,-1,-1,1,-1,7,13.3,7,5,3,-1,-1,1,-1,-1,-1,-1,-1,1,2,4,10,1,1,2,1,7,39,2005
2005020901327,5,1,-1,-1,-1,2,2,0,0,0,0,0,1,73,2,-1,3,0,3,4,3,2,-1,1,3,2,14,8,4,2,-1,-1,2,2,2,2,-1,6,3,4,2,-1,-1,1,-1,1,-1,3,9.1,4,3,2,1,-1,1,-1,-1,-1,-1,-1,1,0,5,11,1,1,1,1,2,-1,2005
2005020901329,5,1,-1,-1,-1,2,2,0,0,0,0,0,2,61,2,-1,3,1,3,4,3,2,-1,1,2,1,16,5,2,2,-1,2,2,2,2,2,-1,6,3,4,1,2,1,-1,-1,2,1,7,13.1,7,5,3,1,-1,1,5,-1,-1,-1,-1,1,0,4,10,1,1,2,1,2,-1,2005
2005020901330,5,1,-1,-1,-1,1,1,0,0,0,0,0,1,96,5,-1,1,0,1,2,1,2,-1,2,1,-1,14,8,4,2,-1,-1,2,2,2,2,-1,6,3,4,1,2,2,-1,-1,1,-1,7,7.1,3,2,2,1,-1,1,-1,-1,-1,-1,-1,1,0,6,12,3,4,1,1,7,-1,2005
2005020902502,5,1,-1,-1,-1,3,3,0,0,0,0,0,2,22,1,2,5,3,3,5,3,2,-1,1,4,5,20,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,4.1,2,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,2,1,3,2,3,3,1,1,37.5,2005
2005020902503,5,1,-1,-1,-1,3,3,0,0,0,0,0,1,72,2,-1,1,0,3,5,3,2,-1,1,3,2,14,8,4,2,-1,-1,2,2,2,2,-1,6,3,4,1,2,3,-1,-1,2,1,7,7.2,3,2,2,1,-1,5,-1,-1,-1,-1,-1,1,1,5,11,1,1,1,1,6,-1,2005
2005020902506,5,1,-1,-1,-1,1,1,0,0,0,0,0,1,47,1,-1,1,0,1,1,1,2,-1,1,2,1,22,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,4.1,2,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,3,8,2,3,3,1,3,40,2005
2005020902507,5,4,2,2,3,1,1,0,0,0,0,0,2,84,3,-1,1,0,1,2,1,2,-1,2,1,-1,14,8,4,2,-1,-1,2,2,2,2,-1,6,3,4,1,2,3,-1,-1,1,-1,7,7.2,3,2,2,1,-1,1,-1,-1,-1,-1,-1,1,0,6,12,4,6,1,3,3,-1,2005
2005020902508,5,2,-1,-1,-1,2,2,0,0,0,0,0,2,55,2,-1,3,0,3,3,3,2,-1,1,2,1,15,6,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,-1,-1,1,-1,6,6,2,1,1,-1,-1,1,5,-1,-1,-1,-1,1,2,4,10,1,1,2,2,4,37.5,2005
2005020902509,5,1,-1,-1,-1,5,3,2,3,1,1,0,1,16,1,2,5,3,2,6,2,2,-1,1,3,2,97,8,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,2,2,7,15,8,6,4,-1,-1,5,-1,-1,-1,-1,-1,1,2,1,1,2,3,5,1,1,4.5,2005
2005020902512,5,2,-1,-1,-1,2,2,0,0,0,0,0,2,25,1,1,5,2,3,3,3,2,-1,1,3,2,15,2,2,2,-1,2,2,2,2,2,-1,1,3,4,1,2,1,-1,-1,1,-1,7,7.2,3,2,2,1,-1,5,-1,-1,-1,-1,-1,1,1,2,4,1,2,2,2,1,-1,2005
2005020902514,5,1,-1,-1,-1,1,1,0,0,0,0,0,1,63,5,-1,1,0,1,1,1,2,-1,1,2,1,15,8,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,5,5,2,1,1,-1,-1,1,5,-1,-1,-1,-1,1,1,4,10,3,4,2,1,6,45,2005
2005020902515,5,1,-1,-1,-1,2,2,0,0,0,0,0,2,29,4,1,5,2,3,3,3,2,-1,1,3,2,18,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,3,-1,-1,1,-1,4,5,2,1,1,-1,-1,1,5,-1,-1,-1,-1,1,2,2,4,1,2,2,1,2,45,2005
2005020902516,5,1,-1,-1,-1,2,2,0,0,0,0,0,1,64,2,-1,3,0,3,3,3,2,-1,1,3,2,15,7,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,3,-1,-1,1,-1,6,3.1,1.2,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,4,10,1,1,2,1,6,49,2005
2005020902517,5,2,-1,-1,-1,4,4,0,1,0,0,0,2,20,1,2,5,3,2,5,2,2,-1,1,2,1,16,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,7.1,3,2,2,-1,-1,1,-1,-1,-1,-1,-1,1,4,1,3,2,3,2,2,4,40,2005
2005020902521,5,2,-1,-1,-1,4,2,2,2,0,2,0,2,36,2,-1,3,1,2,6,2,1,2,1,3,2,16,6,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,-1,-1,1,-1,6,10,5,4,3,-1,-1,1,-1,-1,-1,-1,-1,1,2,2,6,1,1,2,2,2,40,2005
2005020902522,5,2,-1,-1,-1,2,2,0,0,0,0,0,1,69,4,1,3,0,3,4,3,2,-1,1,3,2,15,2,2,2,-1,-1,2,2,2,2,-1,6,3,4,1,1,3,-1,-1,1,-1,6,3.1,1.2,1,1,1,-1,1,-1,-1,-1,-1,-1,1,0,5,11,1,2,2,2,7,-1,2005
2005020902523,5,2,-1,-1,-1,1,1,0,0,0,0,0,2,57,4,-1,1,0,1,1,1,2,-1,1,2,1,15,8,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,3,-1,-1,1,-1,7,7.3,3,2,2,-1,-1,1,-1,-1,-1,-1,-1,1,1,4,10,4,5,2,2,7,37.5,2005
2005020902524,5,2,-1,-1,-1,3,2,1,1,0,1,0,1,39,2,-1,1,0,2,6,2,1,2,1,3,2,16,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,3,-1,-1,1,-1,6,10,5,4,3,-1,-1,1,-1,-1,-1,-1,-1,1,2,2,6,1,1,2,2,7,37,2005
2005020903704,5,1,-1,-1,-1,1,1,0,0,0,0,0,1,76,1,-1,1,0,1,2,1,2,-1,2,1,-1,15,8,4,2,-1,-1,2,2,2,2,-1,6,3,4,1,2,2,-1,-1,1,-1,7,12.2,6,5,3,1,-1,1,-1,-1,-1,-1,-1,1,0,6,12,2,3,2,1,3,-1,2005
2005020903705,5,1,-1,-1,-1,2,2,0,0,0,0,0,1,52,1,2,5,18,6,3,5,2,-1,1,3,2,15,8,4,2,-1,2,2,2,2,2,-1,6,3,4,1,2,2,-1,-1,1,-1,7,12.2,6,5,3,1,-1,1,-1,-1,-1,-1,-1,1,1,3,9,2,3,2,1,3,-1,2005
2005020903707,5,2,-1,-1,-1,3,3,0,0,0,0,0,1,61,2,-1,3,0,3,5,3,2,-1,1,2,1,15,8,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,1,-1,7,13.3,7,5,3,-1,-1,1,-1,-1,-1,-1,-1,1,2,4,10,1,1,2,2,5,50,2005
2005020903713,5,4,2,1,3,1,1,0,0,0,0,0,1,73,5,-1,1,0,1,2,1,2,-1,2,1,-1,14,8,4,2,-1,-1,2,2,2,2,-1,6,3,4,1,2,2,-1,-1,1,-1,7,13.3,7,5,3,1,-1,1,-1,-1,-1,-1,-1,1,0,5,11,3,4,1,3,4,-1,2005
2005020903714,5,1,-1,-1,-1,2,2,0,0,0,0,0,2,64,2,-1,3,1,3,3,3,2,-1,1,2,1,15,8,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,2,1,7,12.1,6,5,3,-1,-1,1,-1,-1,-1,-1,-1,1,2,4,10,1,1,2,1,3,10.5,2005
2005020903716,5,2,-1,-1,-1,2,2,0,0,0,0,0,2,56,3,2,1,0,5,3,5,2,-1,2,1,-1,15,8,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,2,1,7,12.1,6,5,3,-1,-1,5,-1,-1,-1,-1,-1,1,2,4,10,4,6,2,2,1,16,2005
2005020903717,5,2,-1,-1,-1,3,2,1,1,1,0,0,1,31,2,-1,3,0,2,6,2,1,1,2,1,-1,22,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,5,5,2,1,1,-1,-1,5,-1,-1,-1,-1,-1,7,2,2,5,1,1,3,2,4,60,2005
2005020903720,5,4,2,1,3,2,2,0,0,0,0,0,1,63,2,-1,3,1,3,3,3,2,-1,2,1,-1,15,8,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,1,-1,1,-1,3,9.1,4,3,2,-1,-1,1,-1,-1,-1,-1,-1,1,2,4,10,1,1,2,3,7,40,2005
2005020903721,5,4,2,2,3,1,1,0,0,0,0,0,1,37,1,-1,1,0,1,1,1,2,-1,2,1,-1,18,8,4,2,-1,2,2,2,2,2,-1,5,3,4,-1,-1,-1,-1,-1,-1,-1,-1,14.1,8,6,4,2,-1,1,-1,-1,-1,-1,-1,1,0,2,6,2,3,2,3,7,-1,2005
2005020903724,5,2,-1,-1,-1,4,2,2,2,1,0,1,2,36,2,-1,3,1,2,6,2,1,1,1,3,2,16,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,7.1,3,2,2,-1,-1,5,-1,-1,-1,-1,-1,1,2,2,6,1,1,2,2,7,36.5,2005
2005020903725,5,4,2,1,3,1,1,0,0,0,0,0,1,35,4,-1,1,0,1,1,1,2,-1,2,1,-1,16,7,2,2,-1,2,2,2,2,2,-1,5,3,4,1,2,2,-1,-1,1,-1,7,12.2,6,5,3,1,-1,1,-1,-1,-1,-1,-1,2,0,2,6,4,5,2,3,7,-1,2005
2005020903726,5,4,2,2,3,1,1,0,0,0,0,0,2,75,4,-1,1,0,1,2,1,2,-1,2,1,-1,14,8,4,2,-1,-1,2,2,2,2,-1,5,3,4,1,1,2,-1,-1,1,-1,6,10,5,4,3,1,-1,2,-1,-1,-1,-1,-1,1,0,6,12,4,5,1,3,7,-1,2005
2005020903729,5,4,2,1,3,3,2,1,1,1,0,0,1,24,2,-1,3,0,2,6,2,1,1,2,1,-1,19,6,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,4.2,2,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,2,1,3,1,1,3,3,7,40,2005
2005020904902,5,4,2,7,2,2,2,0,0,0,0,0,1,18,1,2,5,7,5,3,5,2,-1,2,1,-1,16,5,2,2,-1,2,2,2,2,1,1,-1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,14.1,8,6,4,2,-1,5,-1,-1,-1,-1,-1,11,0,1,2,2,3,2,4,3,-1,2005
2005020904903,5,4,2,7,3,2,2,0,0,0,0,0,1,23,1,2,5,17,6,3,5,2,-1,1,2,1,13,8,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,5,5,2,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,2,1,3,2,3,1,4,6,39,2005
2005020904904,5,4,2,2,3,1,1,0,0,0,0,0,2,82,3,-1,1,0,1,2,1,2,-1,2,1,-1,14,8,4,2,-1,-1,2,2,2,2,-1,6,3,4,1,2,1,-1,-1,2,1,7,13.4,7,5,3,1,-1,1,-1,-1,-1,-1,-1,1,0,6,12,4,6,1,3,3,-1,2005
2005020904905,5,2,-1,-1,-1,4,2,2,2,1,1,0,2,29,2,-1,3,1,2,6,2,1,1,1,3,2,22,1,1,2,-1,2,2,2,2,2,-1,2,3,4,1,2,1,-1,-1,2,1,7,4.1,2,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,2,4,1,1,3,2,1,-1,2005
2005020904906,5,1,-1,-1,-1,1,1,0,0,0,0,0,1,93,5,-1,1,0,1,2,1,2,-1,2,1,-1,15,1,1,2,-1,-1,2,2,2,2,-1,6,3,4,1,1,3,-1,-1,1,-1,4,5,2,1,1,1,-1,1,-1,-1,-1,-1,-1,1,0,6,12,3,4,2,1,3,-1,2005
2005020904907,5,1,-1,-1,-1,2,2,0,1,0,0,0,2,62,5,2,1,0,6,3,5,2,-1,2,1,-1,14,8,4,2,-1,2,2,2,2,2,-1,6,3,4,1,2,2,-1,-1,1,-1,7,11.1,5,4,3,1,-1,1,-1,-1,-1,-1,-1,1,0,4,10,3,4,1,1,3,-1,2005
2005020904908,5,1,-1,-1,-1,2,2,0,0,0,0,0,2,74,2,-1,5,1,3,4,3,2,-1,1,2,1,14,8,4,2,-1,-1,2,2,2,2,-1,6,3,4,1,1,3,-1,-1,1,-1,6,6,2,1,1,1,-1,1,-1,-1,-1,-1,-1,1,0,5,11,1,1,1,1,1,-1,2005
2005020904909,5,4,2,4,3,3,1,2,2,1,1,0,2,24,4,2,1,0,4,6,4,1,1,2,1,-1,15,8,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,2,1,7,12.2,6,5,3,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,3,4,5,2,4,1,16,2005
2005020904910,5,2,-1,-1,-1,1,1,0,0,0,0,0,1,55,4,-1,1,0,1,1,1,2,-1,1,2,1,18,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,6,3.1,1.2,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,4,10,4,5,2,2,1,47,2005
2005020904912,5,1,-1,-1,-1,1,1,0,0,0,0,0,1,55,1,-1,1,0,1,1,1,2,-1,1,2,1,22,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,3,-1,-1,1,-1,7,3.1,1.2,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,4,10,2,3,3,1,6,37,2005
2005020904913,5,2,-1,-1,-1,1,1,0,0,0,0,0,1,39,1,-1,1,0,1,1,1,2,-1,1,3,2,16,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,3,-1,-1,1,-1,7,7.2,3,2,2,-1,-1,1,-1,-1,-1,-1,-1,1,1,2,6,2,3,2,2,4,37,2005
2005020904916,5,4,2,1,3,6,2,4,4,0,2,2,2,38,1,1,1,0,2,7,2,1,2,2,1,-1,18,5,2,2,-1,2,2,2,2,2,-1,2,3,4,1,2,2,-1,-1,1,-1,7,12.1,6,5,3,1,-1,4,-1,-1,-1,-1,-1,1,0,2,6,1,2,2,3,5,-1,2005
2005020904918,5,1,-1,-1,-1,2,2,0,0,0,0,0,1,52,2,-1,3,0,3,3,3,2,-1,1,3,2,16,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,2,1,7,12.5,6,5,3,-1,-1,5,-1,-1,-1,-1,-1,1,1,3,9,1,1,2,1,7,24,2005
2005020904921,5,2,-1,-1,-1,3,2,1,1,0,0,1,2,45,2,-1,5,1,2,6,2,1,2,1,2,1,16,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,2,1,7,12.1,6,5,3,-1,-1,1,-1,-1,-1,-1,-1,1,2,3,8,1,1,2,2,7,16,2005
2005020904923,5,4,2,9,3,3,3,0,0,0,0,0,1,17,1,2,5,18,3,5,3,2,-1,1,2,1,16,6,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,1,-1,7,11.1,5,4,3,-1,-1,5,1,-1,-1,-1,-1,1,3,1,1,2,3,2,3,4,32,2005
2005020904924,5,4,2,1,3,1,1,0,0,0,0,0,1,86,4,-1,1,0,1,2,1,2,-1,2,1,-1,14,8,4,2,-1,-1,2,2,2,2,-1,6,3,4,1,2,2,-1,-1,1,-1,7,12.2,6,5,3,1,-1,1,-1,-1,-1,-1,-1,1,0,6,12,4,5,1,3,7,-1,2005
2005020904928,5,2,-1,-1,-1,4,3,1,1,0,1,0,2,21,1,2,5,3,2,6,2,2,-1,1,3,2,18,7,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,1,-1,7,12.1,6,5,3,-1,-1,1,-1,-1,-1,-1,-1,11,3,1,3,2,3,2,2,2,30,2005
2005020904929,5,4,2,2,3,2,2,0,0,0,0,0,1,56,2,-1,5,1,3,3,3,2,-1,2,1,-1,17,8,4,2,-1,2,2,2,2,2,-1,5,3,4,1,1,3,-1,-1,1,-1,6,10,5,4,3,1,-1,4,-1,-1,-1,-1,-1,1,0,4,10,1,1,2,3,2,-1,2005
2005020904930,5,4,2,7,2,2,2,0,0,0,0,0,1,28,2,-1,3,0,3,3,3,2,-1,1,2,1,17,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,11.1,5,4,3,-1,-1,1,-1,-1,-1,-1,-1,1,1,2,4,1,1,2,4,2,43,2005
2005021000701,5,2,-1,-1,-1,4,2,2,2,2,0,0,1,37,2,-1,3,0,2,6,2,1,1,1,3,2,30,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,6,3.1,1.2,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,2,2,6,1,1,4,2,4,40,2005
2005021000702,5,2,-1,-1,-1,3,2,1,1,1,0,0,2,29,2,-1,3,1,2,6,2,1,1,1,3,2,22,2,2,2,-1,2,1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,1,-1,7,7.3,3,2,2,-1,-1,1,-1,-1,-1,-1,-1,1,2,2,4,1,1,3,2,5,37.5,2005
2005021000703,5,1,-1,-1,-1,2,2,0,0,0,0,0,2,53,4,1,1,0,3,3,3,2,-1,1,3,2,24,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,-1,-1,1,-1,6,3.1,1.2,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,2,3,9,1,2,3,1,3,40,2005
2005021000704,5,1,-1,-1,-1,2,2,0,0,0,0,0,2,91,2,-1,3,1,3,4,3,2,-1,1,2,1,16,8,4,2,-1,-1,2,2,2,2,-1,6,3,4,1,2,2,-1,-1,1,-1,7,13.2,7,5,3,1,-1,1,-1,-1,-1,-1,-1,1,0,6,12,1,1,2,1,5,-1,2005
2005021000706,5,1,-1,-1,-1,1,1,0,0,0,0,0,1,83,5,-1,1,0,1,2,1,2,-1,1,2,1,14,8,4,2,-1,-1,2,2,2,2,-1,6,3,4,1,1,2,-1,-1,1,-1,6,10,5,4,3,1,-1,1,-1,-1,-1,-1,-1,1,0,6,12,3,4,1,1,5,-1,2005
2005021000709,5,1,-1,-1,-1,1,1,0,0,0,0,0,1,76,5,-1,1,0,1,2,1,2,-1,1,2,1,16,8,4,2,-1,-1,2,2,2,2,-1,6,3,4,2,-1,-1,2,1,1,-1,2,8.1,4,3,2,1,-1,1,-1,-1,-1,-1,-1,1,0,6,12,3,4,2,1,4,-1,2005
2005021000711,5,1,-1,-1,-1,2,2,0,0,0,0,0,2,71,2,-1,3,1,3,4,3,2,-1,1,3,2,14,8,4,2,-1,-1,2,2,2,2,-1,6,3,4,1,2,2,-1,-1,1,-1,7,12.4,6,5,3,1,-1,5,-1,-1,-1,-1,-1,1,0,5,11,1,1,1,1,4,-1,2005
2005021000713,5,1,-1,-1,-1,2,2,0,0,0,0,0,2,58,2,-1,3,1,3,3,3,2,-1,1,4,3,15,8,4,2,-1,2,2,2,2,2,-1,2,3,4,1,2,2,-1,-1,2,1,7,13.1,7,5,3,1,-1,1,-1,-1,-1,-1,-1,1,1,4,10,1,1,2,1,4,-1,2005
2005021000714,5,2,-1,-1,-1,3,3,0,1,0,0,0,2,47,2,-1,3,1,2,5,2,2,-1,1,4,5,21,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,1,-1,7,4.1,2,1,1,-1,-1,5,-1,-1,-1,-1,-1,1,1,3,8,1,1,3,2,1,60,2005
2005021000716,5,2,-1,-1,-1,3,2,1,1,0,0,1,1,53,2,-1,3,0,2,6,2,1,2,1,3,2,27,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,1,-1,1,-1,3,9.1,4,3,2,-1,-1,5,-1,-1,-1,-1,-1,1,1,3,9,1,1,4,2,5,50,2005
2005021000718,5,2,-1,-1,-1,5,2,3,3,2,1,0,2,32,2,-1,3,1,2,7,2,1,1,1,3,2,17,6,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,2,1,7,7.2,3,2,2,-1,-1,5,-1,-1,-1,-1,-1,1,2,2,5,1,1,2,2,1,20,2005
2005021000719,5,2,-1,-1,-1,2,2,0,0,0,0,0,1,35,2,-1,3,0,3,3,3,2,-1,1,4,3,19,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,-1,-1,1,-1,4,2,1.1,1,1,-1,-1,5,-1,-1,-1,-1,-1,1,1,2,6,1,1,3,2,1,40,2005
2005021000721,5,1,-1,-1,-1,2,2,0,0,0,0,0,2,71,2,-1,3,1,3,4,3,2,-1,1,4,3,21,1,1,2,-1,-1,2,2,2,2,-1,6,3,4,2,-1,-1,2,1,1,-1,2,8.1,4,3,2,1,-1,1,-1,-1,-1,-1,-1,1,0,5,11,1,1,3,1,1,-1,2005
2005021000724,5,1,-1,-1,-1,2,2,0,0,0,0,0,1,63,2,-1,3,0,3,3,3,2,-1,1,3,2,24,1,1,2,-1,2,2,2,2,2,-1,6,3,4,2,-1,-1,2,1,1,-1,2,3.3,1.2,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,4,10,1,1,3,1,7,-1,2005
2005021000725,5,2,-1,-1,-1,4,2,2,2,0,2,0,2,38,2,-1,5,1,2,6,2,1,2,1,4,4,16,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,2,2,1,-1,1,1,1.1,1,1,-1,-1,1,5,-1,-1,-1,-1,1,2,2,6,1,1,2,2,7,60,2005
2005021000726,5,2,-1,-1,-1,1,1,0,0,0,0,0,2,28,1,-1,1,0,1,1,1,2,-1,1,2,1,21,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,7.2,3,2,2,-1,-1,1,5,-1,-1,-1,-1,1,1,2,4,2,3,3,2,5,40,2005
2005021000729,5,2,-1,-1,-1,1,1,0,0,0,0,0,2,28,1,-1,1,0,1,1,1,2,-1,1,2,1,18,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,4,2,1.1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,2,4,2,3,2,2,2,45,2005
2005021000730,5,4,2,2,3,1,1,0,0,0,0,0,1,69,4,-1,1,0,1,2,1,2,-1,1,2,1,17,5,2,2,-1,-1,2,2,2,2,-1,6,3,4,1,2,2,-1,-1,1,-1,7,4.1,2,1,1,1,-1,1,5,-1,-1,-1,-1,1,0,5,11,4,5,2,3,2,-1,2005
2005021001901,5,2,-1,-1,-1,4,2,2,2,1,1,0,1,46,2,-1,3,0,2,6,2,1,1,1,3,2,16,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,2,1,1,-1,2,8.1,4,3,2,-1,-1,5,-1,-1,-1,-1,-1,1,2,3,8,1,1,2,2,5,37.5,2005
2005021001903,5,2,-1,-1,-1,2,2,0,0,0,0,0,2,42,2,-1,3,1,3,3,3,2,-1,1,3,2,21,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,1,-1,2,2,3,9.1,4,3,2,-1,-1,4,5,-1,-1,-1,-1,1,2,2,7,1,1,3,2,1,5,2005
2005021001904,5,1,-1,-1,-1,4,3,1,1,0,0,1,2,55,2,-1,3,1,2,6,2,1,2,1,2,1,15,8,4,2,-1,2,2,2,2,2,-1,2,3,4,1,2,1,-1,-1,2,1,7,13.2,7,5,3,1,-1,1,4,-1,-1,-1,-1,1,2,4,10,1,1,2,1,5,-1,2005
2005021001906,5,1,-1,-1,-1,1,1,0,0,0,0,0,2,54,1,-1,1,0,1,1,1,2,-1,1,2,1,16,8,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,13.4,7,5,3,-1,-1,1,-1,-1,-1,-1,-1,1,1,3,9,2,3,2,1,1,46.5,2005
2005021001907,5,1,-1,-1,-1,2,2,0,0,0,0,0,1,67,2,-1,3,0,3,4,3,2,-1,1,2,1,15,1,1,2,-1,-1,2,2,2,2,-1,6,3,4,1,1,2,-1,-1,1,-1,6,4.1,2,1,1,1,-1,1,5,-1,-1,-1,-1,1,0,5,11,1,1,2,1,4,-1,2005
