aprim1,aprim2,aprim3,aprim4,aprim5,aprim6,aprim7,aprim8,aprim9,aprim11,aprim12,aprim13,aprim14,aprim15,aprim16,aprim17,aprim18,aprim19,aprim20,aprim21,aprim22,aprim23,aprim24,aprim25,aprim26,aprim27,aprim28,aprim29,aprim30,aprim41,aprim42,aprim43,aprim44,aprim45,aprim51,aprim52,aprim53,aprim54,aprim55,aprim61,aprim62,aprim63,aprim64,aprim65,aprim71,aprim72,aprim73,aprim74,aprim75,aprim81,aprim82,aprim83,aprim84,aprim85,aprim91,aprim92,aprim93,aprim94,aprim95,aprim99
540,10,50,90,30,30,0,0,30,0,0,0,0,240,0,0,0,30,200,60,0,0,0,10,0,0,0,0,0,0,0,0,0,80,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,270,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0,0,150,40,150,0,0,0,0,0,0,0,70,0,0,0,0,200,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,0,10,70,90,60,60,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,60,90,50,20,10,150,0,0,0,0,0,0,0,0,0,0,60,60,0,0,180,0,0,0,0,0,0,30,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0
750,50,30,40,30,100,0,0,60,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0,10,70,80,110,0,0,0,0,0,0,0,150,0,0,0,20,370,0,0,60,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,0,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,280,0,210,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0,70,30,30,0,30,0,10,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,200,150,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,390,0,0,30,140,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,0,90,90,0,30,60,0,0,0,0,0,0,0,0,0,0,0,270,0,0,80,0,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,50,20,50,20,140,10,0,0,0,0,0,0,0,0,0,0,50,180,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
400,90,110,140,30,100,0,290,10,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,150,0,60,10,0,30,0,0,0,0,0,0,0,0,0,0,0,90,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0,10,20,80,120,0,0,0,0,0,0,0,0,190,0,0,190,150,0,0,40,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0,10,60,0,0,0,190,0,0,0,0,0,310,0,0,0,0,150,0,0,30,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,70,70,30,0,0,170,30,0,0,0,0,0,0,0,0,210,220,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
440,0,50,60,60,0,0,0,0,0,0,0,0,230,0,0,0,0,310,0,150,0,50,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,0,40,70,0,0,0,0,10,600,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
600,50,60,40,0,100,40,30,0,20,0,0,0,0,0,0,0,50,200,70,0,90,0,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
600,0,30,30,20,20,0,0,0,0,0,0,0,0,0,0,0,0,260,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,50,20,80,10,90,0,230,0,0,0,0,0,0,0,0,0,60,40,40,0,0,40,0,0,0,120,20,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,30,10,20,0,0,0,210,0,270,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,30,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,60,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,40,160,30,110,0,0,0,0,0,0,0,0,0,70,0,0,340,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,0,140,90,0,0,0,0,0,370,0,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
410,0,0,70,100,0,0,0,0,120,0,0,0,0,0,0,0,420,60,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,20,0,30,140,220,0,0,0,0,0,0,0,110,80,0,0,0,60,190,0,0,0,0,0,0,60,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,20,0,220,0,0,0,0,0,0,250,0,0,0,0,0,0,0,190,0,60,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,120,0,0,0,0,70,0,0,0,0,0,0
680,0,60,30,0,0,0,0,0,0,180,60,0,0,0,0,0,0,50,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,0,20,60,120,40,20,190,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0,10,40,30,60,0,0,0,410,0,0,0,0,50,0,0,0,250,0,0,110,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,360,0,40,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
630,10,0,140,0,0,50,0,0,130,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0,30,170,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,0,30,60,0,100,0,0,120,0,0,0,0,0,0,20,0,210,0,0,0,280,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,30,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,20,0,110,90,0,0,0,40,0,0,0,0,0,0,0,0,230,0,0,0,0,360,0,0,0,0,0,0,0,0,0,80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0,20,80,40,100,0,0,0,0,0,0,0,0,0,0,0,120,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
680,0,10,130,0,0,0,0,0,0,340,0,0,0,0,0,0,50,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0,10,80,100,30,20,0,0,430,0,0,0,0,0,0,0,120,0,60,0,0,0,20,0,0,0,0,0,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0,40,70,10,190,10,0,0,450,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,50,0,70,50,0,0,0,30,480,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0,60,10,80,0,10,0,0,0,0,0,0,0,0,0,0,0,0,80,0,310,270,0,0,0,0,0,0,0,0,0,0,70,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0,50,70,0,120,0,90,10,480,0,0,0,0,0,0,0,10,70,0,0,0,0,0,0,0,0,0,0,0,0,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,10,50,50,10,60,0,0,0,0,0,0,0,0,0,0,0,80,150,60,0,430,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,30,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
590,0,100,150,10,80,30,0,0,0,0,0,0,110,0,0,0,80,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
300,0,20,150,10,30,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
500,30,20,30,0,0,0,0,60,550,0,0,0,160,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,0,80,40,90,0,0,0,0,0,0,0,0,0,0,0,0,0,290,70,0,0,0,0,0,0,170,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,10,170,120,60,0,0,20,110,0,0,0,0,0,0,0,30,250,30,0,0,0,30,0,0,90,0,0,0,0,0,0,10,0,0,0,30,60,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
410,10,60,80,20,170,0,0,0,500,0,0,0,0,0,0,0,30,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,60,80,40,70,0,0,0,0,0,0,0,0,0,0,0,280,180,30,0,0,90,0,0,0,0,0,0,0,0,0,90,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,0,40,20,40,0,0,280,0,0,0,0,0,0,0,0,0,0,260,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,30,40,30,340,0,0,0,0,0,0,0,0,0,0,0,20,340,100,0,30,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0,40,100,30,70,0,0,0,470,0,0,0,0,0,0,0,0,220,50,0,20,0,10,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,10,30,20,0,0,0,0,0,580,0,0,0,0,0,0,0,30,100,60,0,0,70,0,0,0,0,60,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,20,40,60,0,0,0,0,0,570,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
500,0,50,90,10,0,0,0,40,490,0,0,0,0,0,0,0,60,90,0,0,10,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,60,30,20,0,0,0,0,0,0,230,150,0,0,0,0,0,0,240,0,0,0,230,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
360,0,20,30,0,0,0,0,0,930,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,30,70,70,240,0,0,0,0,0,0,0,140,0,0,0,0,90,0,0,210,0,0,0,0,0,120,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,60,280,0,0,0,0,0,390,0,0,0,0,0,0,0,60,0,150,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,0,30,150,0,10,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,40,50,20,0,0,0,0,520,0,0,0,0,0,0,0,0,110,0,0,0,50,0,0,0,70,0,0,0,0,0,0,20,0,0,10,0,20,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,30,60,80,0,0,0,0,0,0,0,0,0,0,0,0,10,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,0,20,70,40,40,0,0,0,0,0,0,0,0,0,0,0,160,430,70,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,120,0,10,10,10,0,0,420,0,0,0,0,0,0,0,80,30,0,0,0,460,0,0,0,0,0,0,10,0,30,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,60,100,100,0,0,60,0,0,0,0,0,0,0,0,0,250,150,0,0,150,0,0,0,0,0,0,0,50,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,30,70,30,0,0,0,0,430,0,0,0,70,0,0,0,40,60,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
730,310,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
570,120,50,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,190,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,0,60,40,0,150,0,0,0,0,60,0,0,0,0,0,0,110,240,60,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
450,0,60,70,0,0,0,90,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
570,20,10,20,0,0,0,0,0,0,0,0,420,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
400,80,30,100,160,60,0,0,0,0,0,0,0,0,0,0,0,120,280,150,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
270,490,70,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,270,30,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,180,40,80,70,30,0,0,0,0,0,0,0,0,0,0,0,310,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,0,50,30,0,150,0,0,0,0,0,0,0,0,0,0,0,40,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,30,60,90,0,0,0,0,0,0,0,0,0,0,0,0,0,210,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,60,0,120,20,120,0,0,0,0,0,0,0,0,0,0,0,140,160,0,0,0,0,0,160,0,0,0,0,0,0,0,0,30,0,0,0,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,30,60,90,80,30,0,120,0,0,0,0,0,0,0,0,0,80,250,30,0,60,0,0,0,50,0,0,0,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,60,40,0,0,0,0,0,590,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,30,30,0,30,0,0,0,0,440,0,0,0,0,0,0,0,0,90,0,0,90,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
570,0,0,40,80,150,0,0,0,0,0,0,0,0,0,0,0,120,270,0,0,0,0,0,0,150,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,180,60,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,180,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,20,50,30,0,0,0,0,0,490,0,0,0,0,0,0,0,0,120,30,0,60,0,0,0,0,0,0,120,0,0,60,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,30,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,60,0,20,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,270,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,60,270,150,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,110,0,10,0,0,0,40,0,0,0,0,0,0,0,0,90,300,180,0,30,0,280,0,0,0,0,80,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
600,0,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,180,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,590,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,20,50,130,0,0,0,0,0,0,0,0,0,0,0,0,0,110,500,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,20,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,130,120,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0,60,210,140,30,280,0,0,0,0,0,0,30,0,0,0,0,90,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,60,0,0,0,0,0,0,150,0,0,0,0,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,40,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0,40,110,30,0,0,0,0,0,0,0,0,50,0,0,0,0,200,0,0,210,0,180,150,0,0,0,0,40,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
600,0,40,20,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,50,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
390,0,50,90,10,0,0,0,0,390,0,10,0,0,0,0,0,0,180,0,0,0,90,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
570,0,40,110,140,20,0,0,0,0,0,0,0,0,0,0,0,0,520,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,40,20,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,40,130,30,0,0,0,0,0,0,0,0,0,190,0,0,90,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
420,30,20,50,70,0,0,0,0,280,0,0,0,0,0,0,0,60,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
450,20,40,30,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,30
510,30,0,50,0,0,0,0,0,570,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,20,0,30,30,210,0,0,10,0,0,0,0,100,0,0,0,0,150,120,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,30,60,50,70,10,0,0,0,490,0,0,0,0,0,0,0,0,150,0,0,60,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,510,40,70,80,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,140,20,80,0,140,0,0,0,0,0,0,0,60,170,0,0,160,0,80,0,40,0,0,0,0,0,0,0,0,0,0,20,70,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,100,100,30,10,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,20,40,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,220,0,20,0,0,0,60,0,0,0,0,0,0,0,0,0,130,340,20,0,10,0,0,0,0,0,0,0,0,0,0,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
